Date,Product_ID,Stock_Level,Sales,Stock_to_Reorder,Day_of_Week,Month,Anomaly_Pred
2025-10-09,P008,50,22.05139954852735,20,3,10,1
2025-10-10,P008,50,25.297413521107394,20,4,10,1
2025-10-11,P008,50,21.562095725961775,20,5,10,1
2025-10-12,P008,50,21.73583483656666,20,6,10,1
2025-10-13,P008,50,22.162747746803458,20,0,10,1
2025-10-14,P008,50,21.18498218059751,20,1,10,1
2025-10-15,P008,50,21.73505492997228,20,2,10,1
2025-10-16,P008,50,21.894380285129436,20,3,10,1
2025-10-17,P008,50,25.140394257709573,20,4,10,1
2025-10-18,P008,50,21.405076462566406,20,5,10,1
2025-10-19,P008,50,21.578815573166008,20,6,10,1
2025-10-20,P008,50,22.00572848339869,20,0,10,1
2025-10-21,P008,50,21.02796291719558,20,1,10,1
2025-10-22,P008,50,21.578035666569733,20,2,10,1
2025-10-23,P008,50,21.737361021733225,20,3,10,1
2025-10-24,P008,50,24.98337499430936,20,4,10,1
2025-10-25,P008,50,21.248057199161718,20,5,10,1
2025-10-26,P008,50,21.42179630976535,20,6,10,1
2025-10-27,P008,50,21.84870922000144,20,0,10,1
2025-10-28,P008,50,20.870943653799067,20,1,10,1
2025-10-29,P008,50,21.42101640317659,20,2,10,1
2025-10-30,P008,50,21.580341758333617,20,3,10,1
2025-10-31,P008,50,24.826355730910795,20,4,10,1
2025-11-01,P008,50,21.091037935761683,20,5,11,1
2025-11-02,P008,50,21.264777046363104,20,6,11,1
2025-11-03,P008,50,21.69168995659668,20,0,11,1
2025-11-04,P008,50,20.713924390397136,20,1,11,1
2025-11-05,P008,50,21.263997139774048,20,2,11,1
2025-11-06,P008,50,21.42332249493741,20,3,11,1
2025-11-07,P008,50,24.66933646751058,20,4,11,1
2025-11-08,P008,50,20.934018672370943,20,5,11,1
2025-11-09,P008,50,21.107757782962455,20,6,11,1
2025-11-10,P008,50,21.534670693206927,20,0,11,1
2025-11-11,P008,50,20.55690512700198,20,1,11,1
2025-11-12,P008,50,21.1069778763782,20,2,11,1
2025-11-13,P008,50,21.26630323152914,20,3,11,1
2025-11-14,P008,50,24.512317204112012,20,4,11,1
2025-11-15,P008,50,20.776999408970916,20,5,11,1
2025-11-16,P008,50,20.950738519561803,20,6,11,1
2025-11-17,P008,50,21.37765142980217,20,0,11,1
2025-11-18,P008,50,20.39988586360005,20,1,11,1
2025-11-19,P008,50,20.949958612975657,20,2,11,1
2025-11-20,P008,50,21.10928396813123,20,3,11,1
2025-11-21,P008,50,24.355297940710155,20,4,11,1
2025-11-22,P008,50,20.61998014557088,20,5,11,1
2025-11-23,P008,50,20.793719256167904,20,6,11,1
2025-11-24,P008,50,21.220632166402485,20,0,11,1
2025-11-25,P008,50,20.242866600204895,20,1,11,1
2025-11-26,P008,50,20.792939349577814,20,2,11,1
2025-11-27,P008,50,20.952264704733317,20,3,11,1
2025-11-28,P008,50,24.198278677311585,20,4,11,1
2025-11-29,P008,50,20.46296088218014,20,5,11,1
2025-11-30,P008,50,20.636699992774002,20,6,11,1
2025-12-01,P008,50,21.06361290300523,20,0,12,1
2025-12-02,P008,50,20.08584733679619,20,1,12,1
2025-12-03,P008,50,20.635920086179972,20,2,12,1
2025-12-04,P008,50,20.795245441337105,20,3,12,1
2025-12-05,P008,50,24.04125941391376,20,4,12,1
2025-12-06,P008,50,20.30594161877545,20,5,12,1
2025-12-07,P008,50,20.47968072937335,20,6,12,1
2025-12-08,P008,50,20.906593639607973,20,0,12,1
2025-12-09,P008,50,19.92882807339968,20,1,12,1
2025-12-10,P008,50,20.478900822779416,20,2,12,1
2025-12-11,P008,50,20.63822617794089,20,3,12,1
2025-12-12,P008,50,23.88424015051355,20,4,12,1
2025-12-13,P008,50,20.148922355380076,20,5,12,1
2025-12-14,P008,50,20.322661465972697,20,6,12,1
2025-12-15,P008,50,20.749574376203213,20,0,12,1
2025-12-16,P008,50,19.771808809997747,20,1,12,1
2025-12-17,P008,50,20.32188155937687,20,2,12,1
2025-12-18,P008,50,20.481206914542984,20,3,12,1
2025-12-19,P008,50,23.727220887113337,20,4,12,1
2025-12-20,P008,50,19.991903091975388,20,5,12,1
2025-12-21,P008,50,20.16564220257045,20,6,12,1
2025-12-22,P008,50,20.59255511279845,20,0,12,1
2025-12-23,P008,50,19.614789546602587,20,1,12,1
2025-12-24,P008,50,20.164862295983735,20,2,12,1
2025-12-25,P008,50,20.32418765114507,20,3,12,1
2025-12-26,P008,50,23.570201623715512,20,4,12,1
2025-12-27,P008,50,19.834883828575357,20,5,12,1
2025-12-28,P008,50,20.008622939176554,20,6,12,1
2025-12-29,P008,50,20.435535849401198,20,0,12,1
2025-12-30,P008,50,19.45777028320066,20,1,12,1
2025-12-31,P008,50,20.007843032581192,20,2,12,1
2026-01-01,P008,50,20.1671683877368,20,3,1,1
2026-01-02,P008,50,23.4131823603153,20,4,1,1
2026-01-03,P008,50,19.677864565170673,20,5,1,1
2026-01-04,P008,50,19.85160367576915,20,6,1,1
2026-01-05,P008,50,20.278516586016526,20,0,1,1
2026-01-06,P008,50,19.30075101980415,20,1,1,1
2026-01-07,P008,50,19.85082376918335,20,2,1,1
2026-01-08,P008,50,20.01014912434059,20,3,1,1
2026-01-09,P008,50,23.256163096916733,20,4,1,1
2026-01-10,P008,50,19.520845301770635,20,5,1,1
2026-01-11,P008,50,19.694584412375246,20,6,1,1
2026-01-12,P008,50,20.121497322611766,20,0,1,1
2026-01-13,P008,50,19.143731756402218,20,1,1,1
2026-01-14,P008,50,19.693804505780804,20,2,1,1
2026-01-15,P008,50,19.853129860940985,20,3,1,1
2026-01-16,P008,50,23.099143833514876,20,4,1,1
2026-01-17,P008,50,19.363826038379898,20,5,1,1
2026-01-18,P008,50,19.537565148974597,20,6,1,1
2026-01-19,P008,50,19.964478059207003,20,0,1,1
2026-01-20,P008,50,18.98671249300706,20,1,1,1
2026-01-21,P008,50,19.53678524238296,20,2,1,1
2026-01-22,P008,50,19.69611059753441,20,3,1,1
2026-01-23,P008,50,22.942124570116306,20,4,1,1
2026-01-24,P008,50,19.206806774979867,20,5,1,1
2026-01-25,P008,50,19.3805458855807,20,6,1,1
2026-01-26,P008,50,19.80745879580975,20,0,1,1
2026-01-27,P008,50,18.829693229598355,20,1,1,1
2026-01-28,P008,50,19.37976597898241,20,2,1,1
2026-01-29,P008,50,19.539091334134802,20,3,1,1
2026-01-30,P008,50,22.78510530671774,20,4,1,1
2026-01-31,P008,50,19.049787511575175,20,5,1,1
2026-02-01,P008,50,19.223526622180046,20,6,2,1
2026-02-02,P008,50,19.650439532402554,20,0,2,1
2026-02-03,P008,50,18.6726739662032,20,1,2,0
2026-02-04,P008,50,19.222746715584567,20,2,2,0
2026-02-05,P008,50,19.38207207073859,20,3,2,0
2026-02-06,P008,50,22.628086043317523,20,4,2,0
2026-02-07,P008,50,18.892768248179802,20,5,2,0
2026-02-08,P008,50,19.06650735877104,20,6,2,1
2026-02-09,P008,50,19.49342026901281,20,0,2,1
2026-02-10,P008,50,18.515654702808042,20,1,2,0
2026-02-11,P008,50,19.065727452182024,20,2,2,0
2026-02-12,P008,50,19.22505280734068,20,3,2,0
2026-02-13,P008,50,22.471066779921344,20,4,2,0
2026-02-14,P008,50,18.735748984775118,20,5,2,0
2026-02-15,P008,50,18.909488095370392,20,6,2,1
2026-02-16,P008,50,19.336401005608046,20,0,2,1
2026-02-17,P008,50,18.358635439406115,20,1,2,0
2026-02-18,P008,50,18.90870818878889,20,2,2,0
2026-02-19,P008,50,19.068033543942768,20,3,2,0
2026-02-20,P008,50,22.31404751651949,20,4,2,0
2026-02-21,P008,50,18.57872972137043,20,5,2,0
2026-02-22,P008,50,18.75246883197649,20,6,2,1
2026-02-23,P008,50,19.179381742210794,20,0,2,1
2026-02-24,P008,50,18.20161617601638,20,1,2,0
2026-02-25,P008,50,18.751688925383622,20,2,2,0
2026-02-26,P008,50,18.911014280544862,20,3,2,0
2026-02-27,P008,50,22.157028253120924,20,4,2,0
2026-02-28,P008,50,18.42171045797039,20,5,2,0
2026-03-01,P008,50,18.595449568574242,20,6,3,0
2026-03-02,P008,50,19.022362478813545,20,0,3,1
2026-03-03,P008,50,18.04459691260767,20,1,3,0
2026-03-04,P008,50,18.594669661990487,20,2,3,0
2026-03-05,P008,50,18.75399501714865,20,3,3,0
2026-03-06,P008,50,22.00000898972071,20,4,3,0
2026-03-07,P008,50,18.26469119457965,20,5,3,0
2026-03-08,P008,50,18.438430305180347,20,6,3,0
2026-03-09,P008,50,18.86534321541629,20,0,3,1
2026-03-10,P008,50,17.887577649212513,20,1,3,0
2026-03-11,P008,50,18.437650398587945,20,2,3,0
2026-03-12,P008,50,18.59697575374038,20,3,3,0
2026-03-13,P008,50,21.842989726320496,20,4,3,0
2026-03-14,P008,50,18.107671931184285,20,5,3,0
2026-03-15,P008,50,18.28141104177294,20,6,3,0
2026-03-16,P008,50,18.708323952011522,20,0,3,1
2026-03-17,P008,50,17.730558385810586,20,1,3,0
2026-03-18,P008,50,18.280631135185402,20,2,3,0
2026-03-19,P008,50,18.439956490344162,20,3,3,0
2026-03-20,P008,50,21.68597046292028,20,4,3,0
2026-03-21,P008,50,17.950652667779593,20,5,3,0
2026-03-22,P008,50,18.124391778379042,20,6,3,0
2026-03-23,P008,50,18.55130468861184,20,0,3,1
2026-03-24,P008,50,17.573539122414072,20,1,3,0
2026-03-25,P008,50,18.12361187179226,20,2,3,0
2026-03-26,P008,50,18.282937226944558,20,3,3,0
2026-03-27,P008,50,21.528951199521714,20,4,3,0
2026-03-28,P008,50,17.793633404388853,20,5,3,0
2026-03-29,P008,50,17.96737251498514,20,6,3,0
2026-03-30,P008,50,18.394285425207077,20,0,3,1
2026-03-31,P008,50,17.41651985901214,20,1,3,0
